ID_Venda;Data;Cliente;Produto;Categoria;Valor_Unitario;Quantidade;Total_Venda;Desconto_Pct;Status;Cidade;Vendedor
7910;2024-08-14;Cliente_5966;Teclado Mecânico;Acessórios;2104,83;8;12141,35;20,1;Pendente;Curitiba;Maria
7911;inválida;Cliente_3559;Teclado Mecânico;Periféricos;5125,84;12;1493,91;4,2;Cancelada;Porto Alegre;Maria
7912;16/12/2024;Cliente_9623;Monitor LG;Eletrônicos;4092,47;12;10431,81;20,4;Pendente;Rio de Janeiro;Maria
7913;2024-10-12;Cliente_7155;iPhone 15;Periféricos;3362,49;8;11049,74;9,2;;São Paulo;Pedro
7914;2024-11-29;Cliente_9118;Notebook Dell;Eletrônicos;2300,27;15;221,3;25,9;Pendente;Rio de Janeiro;João
7915;01/04/2024;Cliente_9820;Notebook Dell;Eletrônicos;4002,69;11;13945,1;18,1;;Rio de Janeiro;Pedro
7916;2024-07-06;Cliente_6987;Notebook Dell;Acessórios;3317,45;9;3619,77;2,7;Pendente;Rio de Janeiro;João
7917;2024-12-09;Cliente_6410;Teclado Mecânico;Periféricos;2240,26;15;11033,8;27,1;Cancelada;São Paulo;João
7918;inválida;Cliente_5188;iPhone 15;Eletrônicos;;9;10181,56;26,1;Cancelada;Curitiba;Pedro
7919;11-11-2024;Cliente_9088;Notebook Dell;Acessórios;7243,42;15;3593,12;28,0;Pendente;São Paulo;Pedro
7920;2024-04-07;Cliente_1152;Notebook Dell;Periféricos;7515,54;14;14209,27;1,9;Cancelada;Porto Alegre;Pedro
7921;10/07/2024;Cliente_2132;Notebook Dell;Periféricos;2424,18;15;7816,77;8,7;;Belo Horizonte;João
7922;06/01/2024;Cliente_9226;Notebook Dell;Periféricos;5525,1;15;2910,8;6,7;;São Paulo;Carlos
7923;2024-08-14;Cliente_8699;Mouse Logitech;Periféricos;1733,94;12;3876,63;22,1;Cancelada;Rio de Janeiro;Pedro
7924;26/09/2024;Cliente_8996;Notebook Dell;Periféricos;4662,56;dez;5026,14;8,0;;São Paulo;Maria
7925;inválida;Cliente_6679;Notebook Dell;Acessórios;4221,55;12;14125,41;13,4;Pendente;São Paulo;Ana
7926;2024-06-07;Cliente_1738;Monitor LG;Periféricos;3010,38;7;12341,55;18,9;Cancelada;Curitiba;Maria
7927;2024-02-18;Cliente_3046;Teclado Mecânico;Acessórios;1135,2;15;10400,86;9,4;Cancelada;São Paulo;Ana
7928;09-05-2024;Cliente_5935;Notebook Dell;Periféricos;2216,24;12;9609,83;22,8;Cancelada;Porto Alegre;Ana
7929;07-01-2024;Cliente_7156;Notebook Dell;Acessórios;5776,71;1;10637,42;12,3;Pendente;Curitiba;Ana
7930;19/05/2024;Cliente_8396;Monitor LG;Eletrônicos;8009,97;1;12257,58;17,8;Pendente;Rio de Janeiro;Pedro
7931;2024-11-27;Cliente_1712;iPhone 15;Acessórios;;10;6243,6;21,4;Cancelada;Porto Alegre;João
7932;inválida;Cliente_4743;Notebook Dell;Acessórios;6083,71;4;8818,61;12,5;;São Paulo;Pedro
7933;22/07/2024;Cliente_7938;Monitor LG;Eletrônicos;3388,98;10;6920,04;17,4;Concluída;Porto Alegre;Pedro
7934;22-12-2024;Cliente_9029;Mouse Logitech;Eletrônicos;5102,11;2;4661,63;11,4;;Porto Alegre;Ana
7935;2024-05-09;Cliente_3347;Monitor LG;Eletrônicos;1082,77;11;271,86;9,8;Pendente;Porto Alegre;Carlos
7936;16/11/2024;Cliente_6631;Teclado Mecânico;Acessórios;2987,26;7;4357,07;14,3;;Belo Horizonte;Pedro
7937;19/10/2024;Cliente_1728;Teclado Mecânico;Acessórios;1485,16;2;455,49;28,5;;Belo Horizonte;Pedro
7938;29-08-2024;Cliente_3100;Mouse Logitech;Acessórios;3844,4;8;643,19;25,5;Pendente;Rio de Janeiro;João
7939;inválida;Cliente_9249;Teclado Mecânico;Periféricos;8915,64;9;5194,46;12,2;Concluída;Rio de Janeiro;Pedro
7940;08/09/2024;Cliente_1456;Monitor LG;Acessórios;1903,44;13;11003,76;7,9;;Belo Horizonte;Pedro
7941;30-08-2024;Cliente_1938;Notebook Dell;Acessórios;5574,46;15;9501,81;21,9;Concluída;São Paulo;Pedro
7942;27-11-2024;Cliente_6072;Notebook Dell;Eletrônicos;3987,76;7;1286,37;9,4;;Rio de Janeiro;Pedro
7943;23/02/2024;Cliente_2256;iPhone 15;Eletrônicos;4688,0;dez;585,92;7,4;Pendente;Belo Horizonte;João
7944;08/07/2024;Cliente_8560;Mouse Logitech;Acessórios;;1;4606,14;15,8;Concluída;Porto Alegre;João
7945;09-11-2024;Cliente_8922;Mouse Logitech;Eletrônicos;2517,6;7;14516,57;5,6;;Curitiba;Carlos
7946;inválida;Cliente_1531;Monitor LG;Eletrônicos;1287,37;12;2171,18;28,1;Pendente;São Paulo;Ana
7947;31/03/2024;Cliente_9114;iPhone 15;Acessórios;1994,54;5;4968,04;22,6;Concluída;São Paulo;João
7948;2024-02-12;Cliente_4953;Teclado Mecânico;Acessórios;7040,3;10;7285,83;19,0;Pendente;Rio de Janeiro;Ana
7949;02/03/2024;Cliente_5421;iPhone 15;Acessórios;2546,7;6;4131,24;9,1;Cancelada;Rio de Janeiro;João
7950;15-08-2024;Cliente_7936;iPhone 15;Periféricos;4571,56;5;10291,63;21,1;;São Paulo;Maria
7951;29/12/2024;Cliente_1702;Teclado Mecânico;Eletrônicos;3386,85;5;4274,13;27,3;Concluída;São Paulo;João
7952;09/06/2024;Cliente_5066;Mouse Logitech;Periféricos;1786,72;2;1034,16;6,7;Cancelada;Rio de Janeiro;Pedro
7953;inválida;Cliente_2734;iPhone 15;Periféricos;7486,78;7;533,38;9,2;;Rio de Janeiro;João
7954;09-04-2024;Cliente_7776;Mouse Logitech;Eletrônicos;8710,99;10;8240,71;3,5;Pendente;Belo Horizonte;Ana
7955;10-11-2024;Cliente_2601;iPhone 15;Periféricos;7918,5;3;10965,19;13,8;Cancelada;Porto Alegre;Ana
7956;2024-01-09;Cliente_4630;Mouse Logitech;Periféricos;8659,28;13;1820,33;24,2;Cancelada;Belo Horizonte;Carlos
7957;2024-12-10;Cliente_5883;Notebook Dell;Periféricos;;4;3904,56;2,5;Concluída;Curitiba;João
7958;29/12/2024;Cliente_1206;iPhone 15;Eletrônicos;8615,71;11;639,91;8,3;Pendente;São Paulo;Ana
7959;27-10-2024;Cliente_8984;Monitor LG;Acessórios;8561,22;9;900,23;9,7;Pendente;Rio de Janeiro;Pedro
7960;inválida;Cliente_3089;iPhone 15;Acessórios;8312,05;2;5669,38;5,0;;Curitiba;Carlos
7961;08-01-2024;Cliente_2438;iPhone 15;Periféricos;3481,24;14;3589,21;18,2;Cancelada;Curitiba;João
7962;2024-07-25;Cliente_7313;Monitor LG;Eletrônicos;7786,53;dez;13823,83;3,3;Concluída;Rio de Janeiro;Carlos
7963;07-12-2024;Cliente_5394;Monitor LG;Acessórios;763,41;10;855,74;11,2;Pendente;Curitiba;Carlos
7964;01/02/2024;Cliente_6735;Mouse Logitech;Acessórios;3296,05;11;11174,09;29,1;Concluída;Rio de Janeiro;Pedro
7965;08-04-2024;Cliente_8887;Mouse Logitech;Periféricos;4627,56;11;3113,03;3,2;;Porto Alegre;João
7966;16-03-2024;Cliente_6302;Mouse Logitech;Acessórios;6437,75;13;596,71;21,3;Cancelada;Porto Alegre;Maria
7967;inválida;Cliente_3907;Notebook Dell;Acessórios;7913,67;1;4738,98;18,4;Cancelada;Rio de Janeiro;Pedro
7968;2024-03-29;Cliente_8992;Teclado Mecânico;Periféricos;4937,59;5;4905,24;15,4;;Curitiba;Carlos
7969;2024-01-23;Cliente_6657;Teclado Mecânico;Eletrônicos;2526,23;3;2857,16;8,0;Cancelada;Rio de Janeiro;Carlos
7970;07/11/2024;Cliente_5728;Mouse Logitech;Periféricos;;12;13888,61;25,2;Cancelada;Porto Alegre;Carlos
7971;18-12-2024;Cliente_3935;Teclado Mecânico;Eletrônicos;4242,13;2;14751,1;23,9;Pendente;Curitiba;Pedro
7972;28/07/2024;Cliente_9238;Monitor LG;Eletrônicos;6079,71;5;13548,22;23,1;Cancelada;Belo Horizonte;João
7973;21-11-2024;Cliente_4296;Teclado Mecânico;Acessórios;311,8;12;11440,09;23,3;Cancelada;São Paulo;João
7974;inválida;Cliente_3056;Teclado Mecânico;Eletrônicos;1563,14;1;11730,4;29,6;Concluída;Porto Alegre;Carlos
7975;20-05-2024;Cliente_7547;Teclado Mecânico;Eletrônicos;5383,08;9;4492,03;4,5;;Rio de Janeiro;João
7976;28/06/2024;Cliente_9026;Monitor LG;Periféricos;7450,32;1;10775,72;16,8;Pendente;Rio de Janeiro;Carlos
7977;2024-06-23;Cliente_9226;Monitor LG;Acessórios;6045,53;2;2680,24;2,3;Concluída;São Paulo;Pedro
7978;17-10-2024;Cliente_6545;iPhone 15;Periféricos;7266,4;8;10784,25;8,3;Cancelada;Rio de Janeiro;Carlos
7979;14-02-2024;Cliente_2479;Mouse Logitech;Periféricos;5641,66;5;14328,99;28,3;;Belo Horizonte;João
7980;25/08/2024;Cliente_6817;Monitor LG;Eletrônicos;6821,45;15;13925,78;26,9;Concluída;Porto Alegre;Pedro
7981;inválida;Cliente_1855;Mouse Logitech;Periféricos;5457,56;dez;5450,62;23,7;Concluída;São Paulo;Ana
7982;03-04-2024;Cliente_7928;iPhone 15;Eletrônicos;7023,94;14;7637,55;5,6;Pendente;Porto Alegre;Pedro
7983;14/02/2024;Cliente_7410;Mouse Logitech;Eletrônicos;;4;5759,34;27,7;Pendente;São Paulo;Ana
7984;11-06-2024;Cliente_9537;Mouse Logitech;Periféricos;1103,0;9;7411,8;5,4;Pendente;Porto Alegre;Carlos
7985;16/11/2024;Cliente_9324;Notebook Dell;Acessórios;4870,29;14;1461,47;18,3;Cancelada;Rio de Janeiro;Maria
7986;27/03/2024;Cliente_2150;Monitor LG;Eletrônicos;5182,76;4;6303,99;20,4;Pendente;Rio de Janeiro;Maria
7987;21-04-2024;Cliente_6693;Teclado Mecânico;Periféricos;7619,72;7;6464,55;21,3;Concluída;Rio de Janeiro;Carlos
7988;inválida;Cliente_6874;iPhone 15;Periféricos;3315,35;2;10776,69;14,9;Pendente;Curitiba;Ana
7989;11-02-2024;Cliente_8669;Notebook Dell;Periféricos;4912,88;3;6642,47;22,4;Pendente;Curitiba;João
7990;2024-05-06;Cliente_2799;iPhone 15;Eletrônicos;8359,98;12;6077,06;1,6;Concluída;Rio de Janeiro;Ana
7991;14-12-2024;Cliente_6326;Monitor LG;Acessórios;8382,47;9;6361,07;8,2;Cancelada;São Paulo;Maria
7992;07-04-2024;Cliente_6976;Monitor LG;Periféricos;2128,93;2;469,95;4,7;;São Paulo;Carlos
7993;2024-03-08;Cliente_7813;iPhone 15;Eletrônicos;7671,42;4;14643,42;1,9;Concluída;Curitiba;Pedro
7994;2024-01-28;Cliente_7822;Monitor LG;Eletrônicos;4855,16;3;14436,07;18,0;Cancelada;São Paulo;Pedro
7995;inválida;Cliente_2326;Teclado Mecânico;Acessórios;991,41;8;630,71;26,9;Pendente;São Paulo;Ana
7996;2024-04-01;Cliente_7903;Monitor LG;Periféricos;;11;5483,24;13,5;Cancelada;Belo Horizonte;Ana
7997;12-03-2024;Cliente_7792;Mouse Logitech;Periféricos;714,57;5;4656,44;24,2;Pendente;Belo Horizonte;Carlos
7998;2024-06-10;Cliente_5940;Notebook Dell;Eletrônicos;447,29;11;7879,84;24,7;Pendente;Belo Horizonte;Carlos
7999;25/04/2024;Cliente_1706;Notebook Dell;Eletrônicos;8340,71;11;9135,88;22,1;;São Paulo;Ana
8000;19/05/2024;Cliente_4924;Teclado Mecânico;Periféricos;8852,26;dez;9911,17;2,4;Cancelada;Rio de Janeiro;Carlos
8001;2024-03-31;Cliente_7890;Notebook Dell;Periféricos;4490,34;1;1621,77;5,8;Cancelada;Rio de Janeiro;Ana
8002;inválida;Cliente_4915;Mouse Logitech;Periféricos;7518,73;8;4593,99;7,7;;São Paulo;Maria
8003;2024-08-13;Cliente_7357;Monitor LG;Periféricos;8364,53;4;7930,84;12,4;;Belo Horizonte;João
8004;2024-02-17;Cliente_5110;Teclado Mecânico;Acessórios;5084,34;12;4148,56;5,1;Concluída;Curitiba;Carlos
8005;30-06-2024;Cliente_7673;Mouse Logitech;Periféricos;4544,49;11;4269,02;5,1;;Belo Horizonte;Maria
8006;2024-07-05;Cliente_1231;Notebook Dell;Periféricos;3088,31;1;11140,84;2,9;Cancelada;Belo Horizonte;João
8007;24-11-2024;Cliente_6597;Mouse Logitech;Acessórios;2258,53;5;4327,29;25,3;Cancelada;Belo Horizonte;João
8008;18-08-2024;Cliente_7070;iPhone 15;Eletrônicos;4267,94;14;1275,34;2,9;Concluída;Curitiba;Ana
8009;inválida;Cliente_6137;iPhone 15;Eletrônicos;;7;5888,02;26,3;Pendente;São Paulo;Ana
8010;19-01-2024;Cliente_2956;iPhone 15;Periféricos;2213,9;12;7490,86;7,2;;Curitiba;Ana
8011;16/07/2024;Cliente_7771;iPhone 15;Eletrônicos;1580,75;4;2499,06;8,3;Cancelada;Curitiba;Maria
8012;02-10-2024;Cliente_2909;Monitor LG;Acessórios;8678,46;8;2223,09;7,3;Pendente;Curitiba;João
8013;17-04-2024;Cliente_2175;Monitor LG;Eletrônicos;2224,43;5;7121,07;14,5;Pendente;Curitiba;Ana
8014;2024-08-10;Cliente_4589;Mouse Logitech;Periféricos;416,82;8;14581,95;21,9;Pendente;Rio de Janeiro;Maria
8015;26-11-2024;Cliente_4392;Monitor LG;Eletrônicos;1962,38;6;12945,8;29,2;Pendente;Rio de Janeiro;Carlos
8016;inválida;Cliente_6475;Monitor LG;Periféricos;425,26;4;1252,72;15,4;Cancelada;São Paulo;Ana
8017;24-06-2024;Cliente_7804;Teclado Mecânico;Periféricos;2004,67;5;2852,87;12,0;;Belo Horizonte;Carlos
8018;14-09-2024;Cliente_4078;Monitor LG;Periféricos;5060,31;11;13944,26;25,8;Concluída;Rio de Janeiro;Pedro
8019;17/05/2024;Cliente_4069;Mouse Logitech;Eletrônicos;8187,11;dez;165,96;26,7;;Curitiba;Pedro
8020;19/09/2024;Cliente_3157;Monitor LG;Acessórios;1018,85;6;14161,07;5,5;Cancelada;Rio de Janeiro;Carlos
8021;12/05/2024;Cliente_5272;Mouse Logitech;Acessórios;547,53;8;12683,36;19,2;Pendente;São Paulo;João
8022;2024-08-27;Cliente_7085;Monitor LG;Eletrônicos;;15;2390,34;23,7;Pendente;São Paulo;Pedro
8023;inválida;Cliente_2222;Teclado Mecânico;Acessórios;4105,42;15;9005,82;10,9;;Belo Horizonte;Pedro
8024;21-09-2024;Cliente_9368;Mouse Logitech;Periféricos;2514,52;7;11049,52;5,4;Cancelada;São Paulo;Maria
8025;19/11/2024;Cliente_3434;Monitor LG;Eletrônicos;1463,15;1;8526,56;1,6;Cancelada;Curitiba;Pedro
8026;31/08/2024;Cliente_7114;Monitor LG;Eletrônicos;7235,6;6;4301,07;27,2;;São Paulo;Carlos
8027;27-08-2024;Cliente_7470;Monitor LG;Acessórios;4304,63;5;9964,48;2,3;Pendente;Belo Horizonte;Carlos
8028;2024-06-14;Cliente_7620;Notebook Dell;Acessórios;8067,74;1;13125,88;28,3;;Rio de Janeiro;Ana
8029;2024-10-15;Cliente_2103;Monitor LG;Eletrônicos;6021,47;13;1460,74;7,6;;Belo Horizonte;Maria
8030;inválida;Cliente_3107;iPhone 15;Eletrônicos;6291,24;15;9299,71;2,2;;Porto Alegre;Pedro
8031;2024-01-18;Cliente_2335;Notebook Dell;Acessórios;4024,31;2;8037,82;21,9;Concluída;Curitiba;Ana
8032;25/12/2024;Cliente_3380;Monitor LG;Eletrônicos;739,89;6;804,05;28,1;Cancelada;São Paulo;João
8033;2024-11-18;Cliente_8039;Teclado Mecânico;Acessórios;601,4;1;9620,48;7,4;Cancelada;Curitiba;Maria
8034;05/01/2024;Cliente_8389;iPhone 15;Acessórios;3259,48;4;2820,3;22,8;Concluída;Porto Alegre;João
8035;2024-08-03;Cliente_6110;Mouse Logitech;Periféricos;;6;179,5;6,4;Concluída;Curitiba;Carlos
8036;2024-06-20;Cliente_7354;Mouse Logitech;Eletrônicos;5947,81;4;14872,13;4,8;Cancelada;Rio de Janeiro;João
8037;inválida;Cliente_8964;Notebook Dell;Eletrônicos;6364,59;15;714,79;18,6;Cancelada;Rio de Janeiro;Ana
8038;2024-04-05;Cliente_5983;Monitor LG;Periféricos;5042,87;dez;8137,25;20,8;;São Paulo;Ana
8039;05/06/2024;Cliente_9611;iPhone 15;Eletrônicos;2146,37;5;1412,08;5,8;Pendente;Curitiba;Carlos
8040;27-08-2024;Cliente_8892;Teclado Mecânico;Acessórios;3245,25;14;7811,41;17,8;Concluída;Belo Horizonte;Pedro
8041;05/04/2024;Cliente_9314;Notebook Dell;Periféricos;2906,75;12;14474,37;20,5;;São Paulo;Ana
8042;12-08-2024;Cliente_7690;Teclado Mecânico;Acessórios;1446,85;12;10108,28;17,4;;Curitiba;Maria
8043;21-08-2024;Cliente_4247;Notebook Dell;Eletrônicos;1913,5;15;8745,67;26,4;Cancelada;Rio de Janeiro;Maria
8044;inválida;Cliente_2397;iPhone 15;Acessórios;6135,69;4;10303,06;28,3;;Curitiba;Maria
8045;10-08-2024;Cliente_7960;iPhone 15;Eletrônicos;2009,8;13;8061,58;9,5;Pendente;Porto Alegre;Carlos
8046;2024-07-23;Cliente_4677;Mouse Logitech;Eletrônicos;514,78;4;2657,3;18,8;;Rio de Janeiro;Pedro
8047;2024-05-04;Cliente_1957;Notebook Dell;Eletrônicos;2305,9;9;6791,2;13,3;;Curitiba;Pedro
8048;10-07-2024;Cliente_6693;Monitor LG;Eletrônicos;;13;1949,76;2,3;Cancelada;São Paulo;Pedro
8049;2024-06-21;Cliente_3654;iPhone 15;Periféricos;1819,56;11;3659,97;15,6;Pendente;Porto Alegre;Pedro
8050;2024-12-13;Cliente_9104;Mouse Logitech;Periféricos;8393,45;13;9440,2;18,1;Pendente;Belo Horizonte;Maria
8051;inválida;Cliente_1834;iPhone 15;Acessórios;3938,91;5;12054,21;1,4;Cancelada;Porto Alegre;Maria
8052;29-04-2024;Cliente_5257;Teclado Mecânico;Acessórios;1629,6;2;4519,27;2,6;Cancelada;São Paulo;João
8053;2024-02-25;Cliente_4356;Teclado Mecânico;Periféricos;7839,07;13;3932,32;12,0;Concluída;São Paulo;Carlos
8054;2024-08-06;Cliente_7368;Monitor LG;Acessórios;1353,31;10;11196,24;1,7;Pendente;Porto Alegre;Pedro
8055;2024-10-22;Cliente_4001;Teclado Mecânico;Eletrônicos;185,14;5;182,88;21,0;Concluída;Rio de Janeiro;Ana
8056;30/10/2024;Cliente_3956;Notebook Dell;Periféricos;391,88;10;2144,85;7,8;Pendente;Curitiba;João
8057;24-03-2024;Cliente_6694;iPhone 15;Eletrônicos;6296,64;dez;2326,06;8,2;Pendente;Curitiba;João
8058;inválida;Cliente_2287;iPhone 15;Periféricos;7403,72;7;2044,65;1,3;Pendente;São Paulo;Carlos
8059;01-11-2024;Cliente_7913;Mouse Logitech;Periféricos;2576,38;4;6593,6;14,4;Pendente;Rio de Janeiro;João
8060;25/09/2024;Cliente_5103;Monitor LG;Acessórios;1597,59;13;5448,23;20,8;;Curitiba;Ana
8061;17/10/2024;Cliente_3181;Monitor LG;Periféricos;;8;5186,03;19,7;;Porto Alegre;Pedro
8062;07-03-2024;Cliente_4851;Monitor LG;Periféricos;2598,52;15;14466,88;28,9;Cancelada;Belo Horizonte;Maria
8063;19/06/2024;Cliente_1070;Monitor LG;Eletrônicos;2423,86;9;1822,48;11,9;Pendente;Rio de Janeiro;Pedro
8064;2024-02-16;Cliente_2974;iPhone 15;Eletrônicos;4368,79;1;5765,16;4,2;Pendente;São Paulo;Pedro
8065;inválida;Cliente_3197;Monitor LG;Periféricos;4982,76;8;14421,89;4,4;Cancelada;São Paulo;Maria
8066;2024-08-22;Cliente_8908;Mouse Logitech;Acessórios;6919,39;5;12720,93;1,8;Cancelada;Rio de Janeiro;Ana
8067;2024-03-25;Cliente_5613;Notebook Dell;Eletrônicos;7978,91;13;1294,64;25,9;Pendente;São Paulo;Carlos
8068;01-01-2024;Cliente_7641;iPhone 15;Periféricos;1982,84;6;7507,98;6,6;;Belo Horizonte;Maria
8069;16/03/2024;Cliente_1163;Teclado Mecânico;Periféricos;4328,27;2;2385,53;10,6;Pendente;Belo Horizonte;Pedro
8070;2024-03-29;Cliente_2812;iPhone 15;Acessórios;447,2;6;10831,25;6,0;Pendente;Curitiba;Ana
8071;06/06/2024;Cliente_8993;Notebook Dell;Eletrônicos;3888,05;11;2993,23;15,5;Cancelada;Porto Alegre;Pedro
8072;inválida;Cliente_7397;Teclado Mecânico;Eletrônicos;6630,1;15;13043,31;0,4;;Belo Horizonte;João
8073;2024-04-14;Cliente_4339;Teclado Mecânico;Eletrônicos;6590,12;10;6453,88;15,9;Concluída;São Paulo;João
8074;16-02-2024;Cliente_2768;Teclado Mecânico;Acessórios;;9;1930,34;19,3;;São Paulo;Carlos
8075;05/05/2024;Cliente_2482;iPhone 15;Acessórios;7876,13;7;3649,78;19,1;Concluída;Curitiba;Maria
8076;16-12-2024;Cliente_9231;Notebook Dell;Periféricos;8598,53;dez;5402,58;27,6;;Rio de Janeiro;João
8077;10/07/2024;Cliente_7967;Mouse Logitech;Acessórios;6162,61;6;5502,83;18,8;Pendente;Belo Horizonte;João
8078;01/09/2024;Cliente_4993;Teclado Mecânico;Eletrônicos;3177,41;13;9701,55;28,9;Cancelada;São Paulo;Ana
8079;inválida;Cliente_8646;Mouse Logitech;Periféricos;3722,45;11;1754,26;22,1;Concluída;São Paulo;Ana
8080;29-08-2024;Cliente_1278;Notebook Dell;Eletrônicos;3133,07;8;11883,01;1,5;;Porto Alegre;Maria
8081;2024-12-17;Cliente_9587;iPhone 15;Acessórios;7690,45;4;9060,59;24,7;Pendente;Rio de Janeiro;Ana
8082;23/12/2024;Cliente_6944;Mouse Logitech;Periféricos;2844,88;14;11500,27;20,1;Pendente;Belo Horizonte;Carlos
8083;29-08-2024;Cliente_6667;Mouse Logitech;Eletrônicos;5740,31;2;2484,52;14,0;;Belo Horizonte;Ana
8084;2024-07-11;Cliente_4706;iPhone 15;Periféricos;177,1;8;4879,57;20,1;;São Paulo;João
8085;27/12/2024;Cliente_7362;Monitor LG;Eletrônicos;5721,08;13;13262,82;23,6;Concluída;Rio de Janeiro;João
8086;inválida;Cliente_1072;Teclado Mecânico;Eletrônicos;4527,03;10;8164,67;29,5;Pendente;Porto Alegre;Carlos
8087;2024-03-06;Cliente_7882;Mouse Logitech;Periféricos;;10;1167,5;25,2;;Belo Horizonte;Pedro
8088;2024-03-09;Cliente_3456;Teclado Mecânico;Eletrônicos;8543,61;9;4405,68;26,6;Cancelada;Rio de Janeiro;Carlos
8089;2024-06-16;Cliente_3847;iPhone 15;Eletrônicos;6303,28;12;10356,07;15,6;;São Paulo;Carlos
8090;11-12-2024;Cliente_4156;Notebook Dell;Periféricos;247,91;6;1393,83;1,0;Cancelada;Porto Alegre;Carlos
8091;05-08-2024;Cliente_1197;Teclado Mecânico;Acessórios;1368,05;13;8470,98;16,7;Cancelada;São Paulo;João
8092;20-07-2024;Cliente_7770;Monitor LG;Eletrônicos;3124,06;2;2795,69;0,1;;Rio de Janeiro;João
8093;inválida;Cliente_4089;iPhone 15;Eletrônicos;4502,65;5;12126,28;14,5;Cancelada;Porto Alegre;Carlos
8094;07-09-2024;Cliente_6706;Mouse Logitech;Eletrônicos;5484,3;8;8208,59;15,6;;Belo Horizonte;Carlos
8095;27/10/2024;Cliente_7835;Notebook Dell;Acessórios;8325,71;dez;11501,03;26,1;Concluída;Rio de Janeiro;Ana
8096;23-04-2024;Cliente_8707;Mouse Logitech;Periféricos;8307,93;3;10954,06;3,9;;Rio de Janeiro;Carlos
8097;01/04/2024;Cliente_4376;Notebook Dell;Periféricos;4380,7;2;6331,05;29,7;Cancelada;São Paulo;Maria
8098;2024-07-07;Cliente_6780;Mouse Logitech;Periféricos;4518,67;3;2231,56;14,7;Pendente;Porto Alegre;Pedro
8099;23-06-2024;Cliente_9033;iPhone 15;Eletrônicos;1156,62;3;11532,97;16,1;Concluída;Curitiba;João
8100;inválida;Cliente_8451;Mouse Logitech;Eletrônicos;;9;846,65;24,5;;São Paulo;Carlos
8101;2024-11-02;Cliente_7122;iPhone 15;Periféricos;3955,03;7;3460,66;29,9;Cancelada;Porto Alegre;João
8102;09-02-2024;Cliente_7415;Mouse Logitech;Eletrônicos;5607,33;7;1937,38;1,4;Cancelada;Belo Horizonte;Maria
8103;27/04/2024;Cliente_5740;Mouse Logitech;Eletrônicos;1208,11;6;9099,2;11,8;Pendente;Porto Alegre;João
8104;12/09/2024;Cliente_3723;Notebook Dell;Acessórios;8311,75;2;3313,16;28,7;Pendente;São Paulo;Maria
8105;23/01/2024;Cliente_9533;Mouse Logitech;Periféricos;7187,93;7;4561,21;20,5;;São Paulo;Carlos
8106;2024-06-03;Cliente_6069;iPhone 15;Eletrônicos;4917,22;2;4131,11;4,8;Concluída;Curitiba;Ana
8107;inválida;Cliente_2063;Monitor LG;Eletrônicos;6706,55;7;5247,53;0,6;Pendente;Curitiba;João
8108;15-07-2024;Cliente_1030;Notebook Dell;Eletrônicos;8291,52;7;10300,42;6,9;Cancelada;Porto Alegre;Carlos
8109;2024-04-02;Cliente_5881;Teclado Mecânico;Eletrônicos;3974,38;1;14942,78;5,3;Cancelada;Curitiba;Pedro
8110;2024-03-18;Cliente_1137;iPhone 15;Acessórios;3469,58;2;12599,17;12,4;Pendente;São Paulo;Carlos
8111;2024-06-08;Cliente_1578;Mouse Logitech;Acessórios;1803,39;14;10807,76;17,7;Pendente;Porto Alegre;Pedro
8112;2024-12-11;Cliente_4556;Mouse Logitech;Periféricos;3605,87;11;2684,74;11,3;;São Paulo;Pedro
8113;2024-01-18;Cliente_3610;Monitor LG;Periféricos;;10;2684,45;29,8;;Belo Horizonte;João
8114;inválida;Cliente_8680;Mouse Logitech;Eletrônicos;8203,06;dez;9721,05;6,3;Pendente;Porto Alegre;Ana
8115;2024-03-24;Cliente_4329;Monitor LG;Acessórios;8762,35;4;13552,26;3,1;Cancelada;Rio de Janeiro;Carlos
8116;15-12-2024;Cliente_1302;Monitor LG;Periféricos;3654,46;1;8520,38;20,1;;Belo Horizonte;Pedro
8117;2024-02-24;Cliente_4571;Notebook Dell;Periféricos;532,33;12;9146,91;12,1;Cancelada;São Paulo;Ana
8118;2024-02-12;Cliente_3088;Monitor LG;Periféricos;1554,38;7;8343,62;29,0;;Rio de Janeiro;João
8119;17-12-2024;Cliente_6055;Notebook Dell;Acessórios;4921,16;4;9856,6;21,0;Cancelada;Curitiba;Ana
8120;21-02-2024;Cliente_9581;Teclado Mecânico;Periféricos;1241,78;7;11741,28;13,7;Concluída;Belo Horizonte;Ana
8121;inválida;Cliente_3852;Mouse Logitech;Acessórios;6833,7;1;14707,18;16,8;Cancelada;Porto Alegre;João
8122;2024-03-23;Cliente_8282;Notebook Dell;Acessórios;3256,01;4;5396,05;25,4;Concluída;Porto Alegre;João
8123;06-03-2024;Cliente_5990;Monitor LG;Acessórios;4143,08;1;13118,45;4,1;;São Paulo;Maria
8124;2024-09-16;Cliente_7241;Notebook Dell;Periféricos;2019,77;5;10688,3;13,8;;Rio de Janeiro;Carlos
8125;2024-12-17;Cliente_4391;Notebook Dell;Eletrônicos;7160,23;9;1428,52;14,3;Pendente;Belo Horizonte;João
8126;2024-01-06;Cliente_6322;Monitor LG;Eletrônicos;;3;603,69;17,3;Pendente;Curitiba;Maria
