ID_Venda;Data;Cliente;Produto;Categoria;Regiao;Canal_Venda;Vendedor;Cidade;Valor_Unitario;Quantidade;Desconto_Pct;Total_Venda;Status;Nota_Cliente;Prazo_Entrega;Margem_Pct
12430;inválida;CLI-43689;Teclado Mecânico;Eletrônicos;Sudeste;Revendedor;Carlos;Porto Alegre;2292,68;11;25,2;18864,17;Cancelada;3,5;9;44,7
12431;10-06-2024;CLI-27267;Teclado Mecânico;Eletrônicos;Sul;Televendas;Carlos;Belo Horizonte;428,77;2;16,1;719,48;Pendente;1,7;12;31,6
12432;03/12/2024;CLI-69302;Notebook Dell;Eletrônicos;Nordeste;Loja Física;Carlos;São Paulo;1563,01;7;2,0;10722,25;Pendente;4,0;19;44,4
12433;28/10/2024;CLI-52949;Teclado Mecânico;Eletrônicos;Centro-Oeste;Online;Carlos;São Paulo;4576,1;12.0;22,7;53059,88;Cancelada;3,8;3;24,9
12434;08/08/2024;CLI-65025;Mouse Logitech;Eletrônicos;Norte;Loja Física;Ana;São Paulo;1040,63;15;25,3;11660,26;Concluída;2,7;4;5,6
12435;2024-04-16;CLI-94785;Mouse Logitech;Acessórios;Centro-Oeste;Online;Ana;Belo Horizonte;1701,68;5;3,0;8253,15;Cancelada;2,6;20;10,0
12436;12/06/2024;CLI-66860;iPhone 15;Acessórios;Sudeste;Online;Carlos;Curitiba;5814,41;15;21,1;68813,54;Pendente;1,9;25;17,6
12437;07/02/2024;CLI-71418;Monitor LG;Periféricos;Norte;Online;Carlos;Curitiba;1002,04;11;26,9;8057,4;Concluída;2,8;12;20,8
12438;16/09/2024;CLI-39620;Teclado Mecânico;Eletrônicos;Sul;Loja Física;Ana;Rio de Janeiro;1316,49;13;28,9;12168,32;Pendente;2,3;22;34,3
12439;inválida;CLI-34432;Teclado Mecânico;Eletrônicos;Norte;Televendas;João;Porto Alegre;169,04;12;18,6;1651,18;Cancelada;4,9;27;16,3
12440;2024-11-29;CLI-23400;Mouse Logitech;Periféricos;Centro-Oeste;Televendas;Ana;São Paulo;1683,36;10;26,3;12406,36;Pendente;1,4;25;29,2
12441;31/10/2024;CLI-41362;Notebook Dell;Acessórios;Sul;Loja Física;Pedro;São Paulo;5105,76;7;29,0;25375,63;Concluída;2,9;28;44,7
12442;2024-09-13;CLI-58145;Monitor LG;Periféricos;Nordeste;Televendas;Ana;Rio de Janeiro;;five;23,0;65952,5;Pendente;5,0;24;25,8
12443;02/03/2024;CLI-97198;Notebook Dell;Eletrônicos;Sul;Revendedor;João;Curitiba;846,73;9;25,9;5646,84;Pendente;4,1;4;23,3
12444;27-06-2024;CLI-61760;Teclado Mecânico;Acessórios;Sul;Loja Física;Ana;Porto Alegre;8633,96;5;19,3;34838,03;Concluída;2,5;3;9,2
12445;15/04/2024;CLI-11126;Monitor LG;Eletrônicos;Sudeste;Online;Ana;Belo Horizonte;3720,01;13;25,4;36076,66;Pendente;;27;39,1
12446;25-06-2024;CLI-98328;Teclado Mecânico;Eletrônicos;Sudeste;Online;João;São Paulo;623,55;dez;22,8;4813,81;Cancelada;3,2;23;14,6
12447;20/08/2024;CLI-88411;iPhone 15;Acessórios;Centro-Oeste;Televendas;João;Curitiba;6091,13;10;8,2;55916,57;Cancelada;2,2;24;21,8
12448;inválida;CLI-86366;Mouse Logitech;Periféricos;Sudeste;Online;Ana;Porto Alegre;8415,55;13;16,9;90913,19;Cancelada;2,6;28;15,6
12449;06/06/2024;CLI-45343;Mouse Logitech;Periféricos;Norte;Revendedor;Ana;São Paulo;4623,23;8;3,5;35691,34;Cancelada;3,0;7;24,4
12450;08-04-2024;CLI-68753;Teclado Mecânico;Acessórios;Sudeste;Loja Física;Carlos;Belo Horizonte;2791,17;15;2,9;40653,39;Concluída;2,4;13;10,9
12451;2024-05-12;CLI-18940;iPhone 15;Periféricos;Nordeste;Loja Física;Pedro;São Paulo;6530,45;13;17,7;69869,28;Pendente;2,3;27;13,5
12452;29/11/2024;CLI-71035;iPhone 15;Acessórios;Nordeste;Televendas;Pedro;Porto Alegre;4559,59;1;10,9;12594,03;Concluída;2,2;15;17,3
12453;2024-11-08;CLI-77017;Mouse Logitech;Periféricos;Centro-Oeste;Televendas;Ana;Porto Alegre;6084,43;4;7,1;22609,74;Cancelada;1,8;9;19,3
12454;2024-01-29;CLI-42653;Mouse Logitech;Eletrônicos;Norte;Revendedor;João;Rio de Janeiro;6517,07;9;1,3;57891,13;Pendente;2,1;6;42,5
12455;11/11/2024;CLI-59793;Notebook Dell;Eletrônicos;Norte;Revendedor;Carlos;Belo Horizonte;;1;24,3;1295,92;Cancelada;2,9;9;37,9
12456;15-Jun-2024;CLI-99827;Teclado Mecânico;Eletrônicos;Nordeste;Revendedor;Maria;São Paulo;4747,61;9;8,2;39224,75;;2,4;15;37,9
12457;inválida;CLI-37208;Mouse Logitech;Periféricos;Norte;Loja Física;João;Porto Alegre;1344,41;11;3,4;14285,7;Cancelada;2,4;21;22,7
12458;2024-06-06;CLI-90185;Mouse Logitech;Acessórios;Centro-Oeste;Online;Ana;Porto Alegre;1111,0;3;22,2;2593,07;Concluída;3,7;11;13,6
12459;2024-05-01;CLI-42413;iPhone 15;Acessórios;Sudeste;Revendedor;Pedro;Belo Horizonte;8104,94;2;6,9;15091,4;Concluída;3,7;7;10,5
12460;2024-06-01;CLI-43737;Teclado Mecânico;Acessórios;Norte;Revendedor;João;Porto Alegre;3308,17;2;19,6;5319,54;Pendente;3,5;23;21,2
12461;30-08-2024;CLI-96097;Monitor LG;Acessórios;Centro-Oeste;Loja Física;Ana;Curitiba;3354,23;8;6,0;25223,81;Concluída;4,4;13;27,7
12462;2024-09-15;CLI-89896;Notebook Dell;Periféricos;Norte;Online;Maria;Curitiba;7191,01;1;8,3;6594,16;Pendente;4,0;7;36,0
12463;07/06/2024;CLI-35163;Monitor LG;Eletrônicos;Sudeste;Loja Física;Carlos;São Paulo;2311,69;14;29,3;22881,11;Concluída;4,4;20;36,9
12464;13-11-2024;CLI-39918;iPhone 15;Periféricos;Centro-Oeste;Loja Física;Ana;Porto Alegre;831,25;7;22,8;13925,42;Pendente;1,0;6;32,6
12465;2024/06/15 14:30:00;CLI-50464;Teclado Mecânico;Eletrônicos;Norte;Loja Física;Pedro;Porto Alegre;537,13;dez;22,2;5432,53;Concluída;4,3;24;
12466;inválida;CLI-85114;Teclado Mecânico;Acessórios;Centro-Oeste;Televendas;Carlos;São Paulo;4634,02;3;28,0;10009,48;Pendente;1,1;19;44,8
12467;23-12-2024;CLI-70719;Mouse Logitech;Periféricos;Sudeste;Online;João;Porto Alegre;5760,08;2;15,3;9757,58;Concluída;1,1;5;32,0
12468;23/12/2024;CLI-50798;Monitor LG;Acessórios;Centro-Oeste;Televendas;Carlos;Curitiba;;11;4,9;75004,01;Cancelada;3,7;17;5,7
12469;28/03/2024;CLI-74907;Notebook Dell;Eletrônicos;Sul;Revendedor;Ana;São Paulo;5368,75;6;6,9;29989,84;Pendente;4,1;29;18,2
12470;2024-09-03;CLI-27527;iPhone 15;Periféricos;Norte;Online;Maria;Curitiba;7852,56;12.0;28,3;84454,28;Pendente;4,4;2;38,7
12471;2024-04-24;CLI-80153;Teclado Mecânico;Acessórios;Centro-Oeste;Online;João;Belo Horizonte;151,6;five;2,8;1178,84;Concluída;3,2;16;7,6
12472;18/09/2024;CLI-98972;Mouse Logitech;Eletrônicos;Centro-Oeste;Loja Física;Pedro;São Paulo;7034,03;8;13,6;48619,22;Pendente;1,1;20;30,0
12473;2024-02-08;CLI-83551;Teclado Mecânico;Eletrônicos;Sudeste;Revendedor;Maria;Curitiba;1893,31;11;26,1;15390,72;Pendente;4,4;15;13,2
12474;2024-09-05;CLI-91965;Monitor LG;Eletrônicos;Nordeste;Online;Ana;Porto Alegre;6025,62;1;27,7;4356,52;Pendente;4,8;18;43,5
12475;inválida;CLI-67034;Notebook Dell;Acessórios;Centro-Oeste;Loja Física;Carlos;São Paulo;7822,26;3;12,8;20463,03;Cancelada;2,8;3;28,4
12476;2024-11-24;CLI-57757;iPhone 15;Periféricos;Centro-Oeste;Loja Física;Pedro;São Paulo;6644,82;13;10,8;238865,32;Cancelada;4,3;3;12,6
12477;03/05/2024;CLI-55942;Mouse Logitech;Eletrônicos;Sudeste;Loja Física;Ana;Rio de Janeiro;7116,86;9;27,6;46373,46;Concluída;1,6;12;31,9
12478;17/05/2024;CLI-52014;Monitor LG;Acessórios;Centro-Oeste;Televendas;Maria;Curitiba;3147,53;5;28,0;11331,11;Cancelada;1,5;6;12,3
12479;2024-04-05;CLI-58378;Notebook Dell;Acessórios;Sul;Revendedor;Ana;Curitiba;3561,11;4;7,7;13147,62;Pendente;1,5;9;12,4
12480;2024-08-21;CLI-83830;Mouse Logitech;Eletrônicos;Centro-Oeste;Televendas;Maria;Rio de Janeiro;2180,25;3;9,8;5899,76;Concluída;1,8;8;32,1
12481;2024-09-28;CLI-42398;Monitor LG;Periféricos;Norte;Loja Física;Pedro;Rio de Janeiro;;8;17,1;17733,84;Pendente;4,9;22;24,4
12482;27/04/2024;CLI-17151;Notebook Dell;Acessórios;Centro-Oeste;Online;Ana;Belo Horizonte;3637,97;1;29,0;2582,96;Pendente;2,7;15;5,5
12483;2024-02-20;CLI-14038;Monitor LG;Periféricos;Nordeste;Online;Carlos;Porto Alegre;7151,7;1;16,4;5978,82;Cancelada;3,5;10;34,4
12484;inválida;CLI-84973;Teclado Mecânico;Periféricos;Sul;Televendas;Maria;Curitiba;7005,12;dez;18,4;5716,18;Pendente;3,1;4;17,9
12485;2024-02-09;CLI-71484;Teclado Mecânico;Periféricos;Sul;Online;João;São Paulo;5455,13;15;4,9;77817,43;Pendente;4,7;25;28,8
12486;14-07-2024;CLI-91317;Monitor LG;Eletrônicos;Sul;Televendas;João;Porto Alegre;1602,75;15;1,3;49830,29;Concluída;3,1;17;25,2
12487;01/04/2024;CLI-84425;Monitor LG;Periféricos;Norte;Online;Pedro;Belo Horizonte;6278,67;14;13,9;75683,09;Pendente;4,5;15;6,0
12488;21/08/2024;CLI-62031;Teclado Mecânico;Eletrônicos;Norte;Televendas;João;Belo Horizonte;3571,29;14;11,9;44048,29;Pendente;4,4;3;43,9
12489;22-02-2024;CLI-24250;Monitor LG;Acessórios;Nordeste;Revendedor;Maria;Rio de Janeiro;2001,32;14;6,0;26337,37;Concluída;1,9;17;32,0
12490;26-04-2024;CLI-81928;Teclado Mecânico;Eletrônicos;Sul;Revendedor;Carlos;Porto Alegre;1639,3;2;15,7;2763,86;Pendente;2,4;10;10,6
12491;17-01-2024;CLI-21261;Teclado Mecânico;Acessórios;Sudeste;Loja Física;João;São Paulo;2752,06;3;4,9;7851,63;Concluída;1,8;3;41,3
12492;2024-05-05;CLI-24878;Teclado Mecânico;Acessórios;Centro-Oeste;Revendedor;Maria;Rio de Janeiro;2606,34;6;20,8;12385,33;Cancelada;4,7;26;20,8
12493;inválida;CLI-33491;Monitor LG;Eletrônicos;Centro-Oeste;Revendedor;Maria;Porto Alegre;5541,51;3;26,8;12169,16;Concluída;2,2;12;23,5
12494;2024-08-05;CLI-81168;Notebook Dell;Eletrônicos;Sul;Revendedor;Ana;Curitiba;;11;11,4;80410,06;Pendente;3,1;8;30,4
12495;18/06/2024;CLI-74210;Mouse Logitech;Eletrônicos;Centro-Oeste;Revendedor;Maria;Porto Alegre;6009,66;4;11,7;21226,12;Cancelada;2,2;15;30,3
12496;13/07/2024;CLI-81164;Mouse Logitech;Eletrônicos;Sudeste;Revendedor;Ana;São Paulo;4687,15;15;21,9;54909,96;Pendente;4,9;3;44,0
12497;11-08-2024;CLI-39068;Monitor LG;Acessórios;Centro-Oeste;Televendas;Maria;Belo Horizonte;3393,54;1;15,2;2877,72;Cancelada;3,8;17;9,9
12498;12/05/2024;CLI-80335;Mouse Logitech;Acessórios;Norte;Televendas;João;Belo Horizonte;2894,22;2;8,2;5313,79;Pendente;1,8;3;42,4
12499;31-10-2024;CLI-37994;Mouse Logitech;Eletrônicos;Nordeste;Loja Física;João;São Paulo;3048,24;13;27,7;28650,41;Pendente;1,6;26;9,7
12500;23-10-2024;CLI-12716;Monitor LG;Acessórios;Sul;Revendedor;Pedro;Curitiba;4654,38;five;17,4;42289,7;Concluída;5,0;1;10,3
12501;13-01-2024;CLI-31005;iPhone 15;Acessórios;Sul;Loja Física;Pedro;Belo Horizonte;4405,29;8;2,4;34396,5;Cancelada;4,3;3;33,8
12502;inválida;CLI-25759;Mouse Logitech;Acessórios;Sul;Loja Física;Maria;São Paulo;444,52;4;11,2;1578,94;Pendente;3,9;29;16,0
12503;12-10-2024;CLI-44978;Teclado Mecânico;Acessórios;Centro-Oeste;Revendedor;Ana;Rio de Janeiro;8134,31;dez;26,3;59949,86;Concluída;3,4;24;12,4
12504;12-03-2024;CLI-94656;Monitor LG;Periféricos;Norte;Loja Física;Maria;Rio de Janeiro;5143,4;2;12,0;9052,38;Concluída;4,7;14;38,7
12505;30/12/2024;CLI-44086;Notebook Dell;Acessórios;Centro-Oeste;Online;João;Curitiba;2757,07;1;20,3;2197,38;Concluída;2,0;20;20,6
12506;2024/06/15 14:30:00;CLI-63969;Mouse Logitech;Eletrônicos;Sudeste;Televendas;Maria;São Paulo;4934,01;7;25,8;25627,25;Concluída;;14;
12507;12/01/2024;CLI-53425;Monitor LG;Acessórios;Nordeste;Online;Carlos;Porto Alegre;;12.0;22,9;5268,65;Pendente;2,3;19;41,6
12508;12/08/2024;CLI-50931;iPhone 15;Eletrônicos;Nordeste;Online;Pedro;Porto Alegre;8932,83;6;10,8;47808,51;Pendente;1,3;30;15,4
12509;15-Jun-2024;CLI-53647;Monitor LG;Acessórios;Sul;Loja Física;Ana;São Paulo;4995,98;10;15,7;42116,11;;4,8;25;43,6
12510;11-12-2024;CLI-86373;Mouse Logitech;Periféricos;Nordeste;Loja Física;Carlos;Porto Alegre;4687,12;2;14,1;8052,47;Concluída;1,6;11;14,1
12511;inválida;CLI-70193;iPhone 15;Periféricos;Nordeste;Televendas;João;Rio de Janeiro;5834,33;7;26,5;30017,63;Pendente;1,4;9;17,5
12512;12/12/2024;CLI-41449;iPhone 15;Periféricos;Nordeste;Revendedor;Maria;Curitiba;6077,55;6;5,3;34532,64;Concluída;4,6;20;38,4
12513;08-08-2024;CLI-36777;iPhone 15;Acessórios;Sudeste;Televendas;Pedro;Porto Alegre;7209,17;3;23,2;16609,93;Concluída;2,0;17;35,7
12514;20/01/2024;CLI-36532;iPhone 15;Eletrônicos;Nordeste;Revendedor;Carlos;Porto Alegre;6983,59;14;15,5;82615,87;Cancelada;3,1;18;21,3
12515;01/09/2024;CLI-80801;Monitor LG;Periféricos;Centro-Oeste;Loja Física;Maria;Belo Horizonte;5227,84;4;9,8;18862,05;Concluída;2,6;23;21,1
12516;06/05/2024;CLI-13501;Monitor LG;Periféricos;Centro-Oeste;Televendas;João;Belo Horizonte;471,51;5;13,6;2036,92;Cancelada;4,4;6;11,2
12517;24-11-2024;CLI-65641;iPhone 15;Eletrônicos;Nordeste;Online;Carlos;São Paulo;3329,2;7;8,5;66102,94;Pendente;3,9;30;23,2
12518;24-08-2024;CLI-68995;Notebook Dell;Periféricos;Norte;Revendedor;João;Belo Horizonte;4337,72;15;3,0;63113,83;Cancelada;2,3;10;18,2
12519;2024-06-08;CLI-96707;Mouse Logitech;Periféricos;Sudeste;Televendas;Ana;Rio de Janeiro;2217,28;5;11,8;9778,2;Concluída;4,4;21;19,4
12520;inválida;CLI-93182;Monitor LG;Periféricos;Centro-Oeste;Revendedor;Pedro;Porto Alegre;;15;28,3;65092,49;Pendente;3,8;29;43,5
12521;10/10/2024;CLI-95706;Notebook Dell;Periféricos;Sudeste;Televendas;Carlos;São Paulo;1911,86;11;8,1;19326,99;Cancelada;1,4;20;5,3
12522;31-05-2024;CLI-75047;Mouse Logitech;Periféricos;Nordeste;Revendedor;Maria;Porto Alegre;2105,84;dez;16,9;5249,86;Pendente;4,5;21;21,6
12523;05/05/2024;CLI-82004;Notebook Dell;Eletrônicos;Centro-Oeste;Online;Ana;Curitiba;6990,83;14;1,2;96697,16;Cancelada;3,0;27;38,2
12524;2024-06-18;CLI-21751;Teclado Mecânico;Periféricos;Nordeste;Televendas;João;Rio de Janeiro;8339,01;11;14,7;78244,93;Concluída;3,6;5;14,2
12525;19/05/2024;CLI-19041;Monitor LG;Periféricos;Sudeste;Revendedor;João;Porto Alegre;3320,98;6;2,5;19427,73;Pendente;4,1;1;40,9
12526;22/09/2024;CLI-10973;Monitor LG;Acessórios;Nordeste;Online;João;Curitiba;5482,47;9;22,5;38240,23;Concluída;1,6;10;7,6
12527;29-01-2024;CLI-25558;Notebook Dell;Eletrônicos;Norte;Revendedor;João;São Paulo;6579,32;9;20,7;46956,61;Pendente;4,8;5;5,8
12528;2024-09-04;CLI-20638;Monitor LG;Periféricos;Sudeste;Televendas;Carlos;Porto Alegre;2283,14;14;8,5;29247,02;Cancelada;4,7;2;33,1
12529;inválida;CLI-84997;Teclado Mecânico;Periféricos;Sul;Loja Física;Ana;Curitiba;344,16;five;14,0;2959,78;Cancelada;2,8;19;15,0
12530;12-10-2024;CLI-74364;Teclado Mecânico;Periféricos;Nordeste;Televendas;Pedro;Rio de Janeiro;4125,23;14;17,1;47877,42;Concluída;1,7;22;23,9
12531;05-12-2024;CLI-51810;Teclado Mecânico;Periféricos;Norte;Revendedor;Carlos;Curitiba;2781,8;4;21,3;8757,11;Cancelada;4,9;7;27,1
12532;2024-03-14;CLI-59182;Notebook Dell;Acessórios;Nordeste;Revendedor;Pedro;São Paulo;8068,5;14;25,7;83928,54;Pendente;4,6;9;31,0
12533;22-12-2024;CLI-49080;Mouse Logitech;Acessórios;Nordeste;Loja Física;Ana;Curitiba;;4;20,4;26704,27;Concluída;2,5;12;8,9
12534;09/06/2024;CLI-34604;Mouse Logitech;Periféricos;Sul;Revendedor;Pedro;Belo Horizonte;8399,43;15;4,0;120951,79;Concluída;2,6;24;26,3
12535;2024-12-15;CLI-62502;Teclado Mecânico;Periféricos;Centro-Oeste;Loja Física;João;São Paulo;5340,95;4;16,8;17774,68;Pendente;3,2;29;33,7
12536;2024-05-17;CLI-57857;Mouse Logitech;Acessórios;Norte;Online;Carlos;Curitiba;4312,55;12;4,4;49473,57;Pendente;1,0;4;24,3
12537;05-06-2024;CLI-84747;Monitor LG;Acessórios;Nordeste;Online;Ana;Belo Horizonte;2143,11;1;11,5;1896,65;Concluída;1,6;29;20,0
12538;inválida;CLI-61861;Mouse Logitech;Periféricos;Centro-Oeste;Revendedor;Ana;São Paulo;3470,88;4;14,4;11884,29;Cancelada;1,4;28;39,6
12539;11-04-2024;CLI-50809;iPhone 15;Periféricos;Sul;Televendas;Pedro;Belo Horizonte;1071,5;8;4,9;8151,97;Cancelada;3,7;13;39,9
12540;30-01-2024;CLI-43124;Notebook Dell;Eletrônicos;Nordeste;Online;Ana;Porto Alegre;4603,15;12;15,7;46565,47;Cancelada;2,6;26;16,3
12541;07/08/2024;CLI-16855;Mouse Logitech;Eletrônicos;Sudeste;Online;Ana;Curitiba;8503,49;dez;11,6;15034,17;Concluída;1,7;17;11,0
12542;2024-08-15;CLI-79266;Notebook Dell;Periféricos;Sudeste;Online;Carlos;Rio de Janeiro;4041,39;9;26,8;26624,68;Concluída;3,1;15;16,5
12543;28-05-2024;CLI-13667;Monitor LG;Acessórios;Centro-Oeste;Televendas;Ana;São Paulo;4322,86;14;5,4;57251,96;Pendente;2,1;2;23,2
12544;2024-09-05;CLI-70594;Notebook Dell;Eletrônicos;Centro-Oeste;Revendedor;Pedro;São Paulo;7013,15;12.0;5,7;99201,01;Pendente;1,8;23;8,8
12545;2024-11-24;CLI-34917;Monitor LG;Acessórios;Norte;Revendedor;Maria;Curitiba;5784,29;13;9,2;68277,76;Cancelada;3,2;13;15,8
12546;31/07/2024;CLI-50804;Teclado Mecânico;Acessórios;Sul;Loja Física;Maria;São Paulo;;6;23,4;14134,77;Pendente;2,4;6;27,4
12547;2024/06/15 14:30:00;CLI-51390;Mouse Logitech;Eletrônicos;Sul;Televendas;Maria;Porto Alegre;2188,8;12;0,1;26239,33;Cancelada;1,7;14;
12548;2024-02-21;CLI-26736;Teclado Mecânico;Periféricos;Centro-Oeste;Televendas;Pedro;Porto Alegre;1851,37;12;0,8;22038,71;Cancelada;4,6;4;24,5
12549;2024-10-21;CLI-24040;iPhone 15;Acessórios;Norte;Televendas;Carlos;Rio de Janeiro;2005,53;12;15,4;20360,14;Concluída;2,3;21;42,9
12550;01-02-2024;CLI-25257;Mouse Logitech;Periféricos;Nordeste;Revendedor;Carlos;Rio de Janeiro;4459,92;6;10,1;24056,81;Concluída;2,3;14;34,3
12551;2024-06-18;CLI-67951;Mouse Logitech;Acessórios;Sudeste;Loja Física;Carlos;Curitiba;4232,98;11;16,3;38973,05;Pendente;1,7;15;15,5
12552;2024-04-05;CLI-27571;Teclado Mecânico;Acessórios;Nordeste;Televendas;Carlos;Curitiba;5991,89;9;20,0;43141,61;Cancelada;5,0;5;27,6
12553;24-07-2024;CLI-92190;Notebook Dell;Periféricos;Norte;Revendedor;João;Curitiba;2767,25;3;14,2;7122,9;Concluída;3,6;28;31,4
12554;2024-06-14;CLI-11914;iPhone 15;Eletrônicos;Centro-Oeste;Loja Física;Pedro;Curitiba;1470,74;5;4,1;7052,2;Pendente;2,1;28;31,1
12555;23-01-2024;CLI-45731;Monitor LG;Eletrônicos;Sul;Revendedor;Pedro;Rio de Janeiro;3445,64;10;24,3;62600,38;Pendente;3,0;22;34,8
12556;inválida;CLI-99602;Monitor LG;Eletrônicos;Sudeste;Revendedor;João;Curitiba;1201,86;5;10,0;5408,37;Cancelada;2,5;15;21,0
12557;16/09/2024;CLI-33431;Notebook Dell;Periféricos;Sudeste;Online;Carlos;São Paulo;2069,48;4;12,8;7218,35;Concluída;1,2;8;12,7
12558;2024-05-26;CLI-77092;Mouse Logitech;Acessórios;Sudeste;Online;João;Belo Horizonte;3163,21;five;18,0;25938,32;Concluída;3,2;18;11,1
12559;30-08-2024;CLI-83318;iPhone 15;Eletrônicos;Sul;Televendas;Pedro;Rio de Janeiro;;8;17,3;19061,95;Concluída;3,7;21;29,8
12560;27-11-2024;CLI-38549;Teclado Mecânico;Periféricos;Centro-Oeste;Online;João;Curitiba;5423,17;dez;3,8;15651,27;Concluída;2,2;11;30,6
12561;22-09-2024;CLI-98323;iPhone 15;Acessórios;Centro-Oeste;Revendedor;Maria;Belo Horizonte;4765,33;4;23,1;14658,16;Pendente;2,8;20;37,6
12562;15-Jun-2024;CLI-69664;Notebook Dell;Acessórios;Centro-Oeste;Online;Maria;Rio de Janeiro;2585,74;6;29,0;11015,25;;2,5;17;10,7
12563;10/03/2024;CLI-22360;Notebook Dell;Eletrônicos;Nordeste;Loja Física;Ana;Porto Alegre;6041,57;7;3,6;40768,51;Pendente;3,2;23;5,8
12564;2024-07-09;CLI-74906;Notebook Dell;Acessórios;Norte;Loja Física;Pedro;Curitiba;2165,26;12;11,3;23047,03;Concluída;3,8;23;15,8
12565;inválida;CLI-70700;Mouse Logitech;Eletrônicos;Sudeste;Televendas;João;Belo Horizonte;4422,08;12;11,5;46962,49;Cancelada;4,2;20;33,9
12566;16/08/2024;CLI-96631;Teclado Mecânico;Eletrônicos;Norte;Revendedor;Ana;Belo Horizonte;7057,33;3;3,0;20536,83;Pendente;3,6;17;31,9
12567;01/07/2024;CLI-72338;Teclado Mecânico;Eletrônicos;Norte;Televendas;Maria;Curitiba;5336,05;1;2,0;5229,33;Pendente;;20;31,3
12568;16-12-2024;CLI-28979;Mouse Logitech;Acessórios;Nordeste;Loja Física;Maria;Belo Horizonte;5724,88;11;24,5;47545,13;Cancelada;1,6;15;29,3
12569;23/03/2024;CLI-79099;iPhone 15;Acessórios;Centro-Oeste;Revendedor;Pedro;Rio de Janeiro;3296,33;14;15,5;38995,58;Cancelada;4,2;23;6,7
12570;16/03/2024;CLI-74669;Monitor LG;Eletrônicos;Sudeste;Televendas;João;Curitiba;6691,13;1;6,7;6242,82;Cancelada;4,4;15;35,0
12571;2024-11-15;CLI-23217;Teclado Mecânico;Acessórios;Norte;Online;João;Porto Alegre;2962,84;7;27,2;15098,63;Pendente;4,4;17;15,1
12572;10-04-2024;CLI-83457;Monitor LG;Periféricos;Sul;Loja Física;Carlos;São Paulo;;11;29,0;57746,52;Concluída;3,0;4;32,7
12573;2024-01-28;CLI-70265;Notebook Dell;Eletrônicos;Sul;Online;Pedro;Curitiba;6928,13;2;8,4;12692,33;Cancelada;2,9;25;14,1
12574;inválida;CLI-94850;Notebook Dell;Eletrônicos;Nordeste;Revendedor;Ana;Curitiba;418,16;4;12,3;1466,91;Cancelada;1,1;14;5,5
12575;11-11-2024;CLI-94584;Mouse Logitech;Eletrônicos;Sul;Online;Ana;São Paulo;2528,08;12;7,6;28031,35;Pendente;3,9;23;20,2
12576;14/05/2024;CLI-50174;iPhone 15;Periféricos;Centro-Oeste;Online;João;Belo Horizonte;4536,03;6;24,2;20629,86;Pendente;2,0;3;44,6
12577;31/03/2024;CLI-38889;Mouse Logitech;Periféricos;Sudeste;Televendas;Ana;Rio de Janeiro;3269,52;5;13,6;14124,33;Cancelada;2,5;14;43,7
12578;23-10-2024;CLI-62717;Monitor LG;Eletrônicos;Norte;Online;Pedro;Belo Horizonte;7166,73;10;12,5;62708,89;Cancelada;2,5;30;9,2
12579;22/10/2024;CLI-31402;Monitor LG;Periféricos;Sul;Televendas;Ana;Belo Horizonte;742,06;dez;1,0;3673,2;Pendente;4,6;16;14,1
12580;2024-09-04;CLI-25512;iPhone 15;Acessórios;Nordeste;Loja Física;João;Porto Alegre;5855,49;6;19,9;28141,48;Cancelada;3,5;4;35,5
12581;06-09-2024;CLI-87820;Teclado Mecânico;Acessórios;Centro-Oeste;Loja Física;João;Rio de Janeiro;887,32;12.0;2,4;10392,29;Cancelada;4,8;1;41,1
12582;2024-10-21;CLI-17388;Notebook Dell;Eletrônicos;Sudeste;Loja Física;Carlos;Rio de Janeiro;3047,17;13;1,6;38979,4;Cancelada;4,5;3;16,2
12583;inválida;CLI-71484;Notebook Dell;Periféricos;Norte;Televendas;Carlos;Curitiba;3688,97;11;7,5;37535,27;Cancelada;1,4;28;30,5
12584;27-11-2024;CLI-90075;Mouse Logitech;Periféricos;Norte;Online;Ana;São Paulo;8241,87;15;28,2;88764,94;Pendente;3,0;13;20,9
12585;2024-04-10;CLI-28956;iPhone 15;Periféricos;Nordeste;Online;João;Belo Horizonte;;1;17,9;2987,22;Pendente;4,6;13;16,0
12586;2024-03-04;CLI-59227;Mouse Logitech;Eletrônicos;Sudeste;Loja Física;João;São Paulo;6084,03;7;20,5;33857,63;Concluída;4,1;15;19,2
12587;2024-03-01;CLI-22095;Monitor LG;Acessórios;Sudeste;Revendedor;João;São Paulo;2665,76;five;24,2;28289,05;Concluída;3,6;15;29,8
12588;2024/06/15 14:30:00;CLI-24940;Mouse Logitech;Acessórios;Sudeste;Revendedor;Maria;Belo Horizonte;3929,64;1;0,5;3909,99;Cancelada;4,5;20;
12589;14-09-2024;CLI-24796;Notebook Dell;Acessórios;Sul;Televendas;Carlos;Belo Horizonte;7807,99;10;10,6;69803,43;Pendente;1,4;28;41,5
12590;04/03/2024;CLI-22306;Teclado Mecânico;Periféricos;Centro-Oeste;Online;Pedro;Belo Horizonte;4809,88;7;19,7;27036,34;Cancelada;3,6;8;28,7
12591;12-10-2024;CLI-51229;iPhone 15;Periféricos;Sudeste;Online;Ana;Belo Horizonte;7265,13;7;24,7;38294,5;Concluída;1,2;8;35,7
12592;inválida;CLI-71897;Mouse Logitech;Periféricos;Nordeste;Revendedor;João;Porto Alegre;1586,07;12;15,2;16139,85;Concluída;2,6;13;19,5
